session_label,window_idx,cluster
20260510_112937_order2,960,1
20260510_112937_order2,1050,4
20260510_112937_order2,1080,3
20260510_112937_order2,1110,1
20260510_112937_order2,1140,0
20260510_112937_order2,1170,0
20260510_112937_order2,1200,1
20260510_112937_order2,1230,3
20260510_112937_order2,1260,1
20260510_112937_order2,1290,3
20260510_112937_order2,1320,1
20260510_112937_order2,1350,1
20260510_112937_order2,1380,1
20260510_112937_order2,1410,1
20260510_112937_order2,1470,0
20260510_112937_order2,1500,0
20260510_112937_order2,1530,3
20260510_112937_order2,1620,0
20260510_112937_order2,1650,1
20260510_112937_order2,1860,0
20260510_112937_order2,1890,0
20260510_112937_order2,2340,1
20260510_112937_order2,2370,1
20260510_112937_order2,2400,1
20260510_112937_order2,2430,0
20260510_112937_order2,2460,0
20260510_112937_order2,2490,3
20260510_112937_order2,2520,1
20260510_112937_order2,2550,1
20260510_112937_order2,2580,1
20260510_112937_order2,2610,1
20260510_112937_order2,2640,1
20260510_112937_order2,2670,1
20260510_112937_order2,2700,1
20260510_112937_order2,2730,0
20260510_112937_order2,2760,1
20260510_112937_order2,2790,1
20260510_112937_order2,2820,0
20260510_112937_order2,2850,1
20260510_112937_order2,2880,1
20260510_112937_order2,2910,1
20260510_112937_order2,2940,0
20260510_112937_order2,2970,1
20260510_112937_order2,3000,3
20260510_112937_order2,3030,1
20260510_112937_order2,3060,1
20260510_112937_order2,3150,1
20260510_112937_order2,3180,1
20260510_112937_order2,3210,0
20260510_112937_order2,3240,0
20260510_112937_order2,3270,0
20260510_112937_order2,3300,4
20260510_112937_order2,3330,4
20260510_112937_order2,3360,4
20260510_112937_order2,3390,4
20260510_112937_order2,3420,4
20260510_112937_order2,3450,4
20260510_112937_order2,3480,4
20260510_112937_order2,3510,4
20260510_112937_order2,3540,4
20260510_112937_order2,3570,4
20260510_112937_order2,3600,4
20260510_112937_order2,3630,4
20260510_112937_order2,3660,3
20260510_112937_order2,3690,3
20260510_112937_order2,3720,1
20260510_112937_order2,3750,1
20260510_112937_order2,3780,1
20260510_112937_order2,3810,1
20260510_112937_order2,3840,1
20260510_112937_order2,3870,1
20260510_112937_order2,3900,1
20260510_112937_order2,3930,1
20260510_112937_order2,3990,1
20260510_112937_order2,4020,1
20260510_112937_order2,4050,1
20260510_112937_order2,4200,0
20260510_112937_order2,4230,0
20260510_112937_order2,4260,2
20260510_112937_order2,4830,1
20260510_112937_order2,4860,1
20260510_112937_order2,5340,1
20260510_112937_order2,5370,1
20260510_113403_order3,0,0
20260510_113403_order3,30,1
20260510_113403_order3,60,1
20260510_113403_order3,90,0
20260510_113403_order3,120,0
20260510_113403_order3,150,0
20260510_113403_order3,180,3
20260510_113403_order3,210,0
20260510_113403_order3,240,1
20260510_113403_order3,270,0
20260510_113403_order3,300,2
20260510_113403_order3,330,3
20260510_113403_order3,360,1
20260510_113403_order3,390,1
20260510_113403_order3,420,0
20260510_113403_order3,450,0
20260510_113403_order3,480,1
20260510_113403_order3,510,1
20260510_113403_order3,570,1
20260510_113403_order3,600,3
20260510_113403_order3,630,0
20260510_113403_order3,660,0
20260510_113403_order3,690,3
20260510_113403_order3,720,3
20260510_113403_order3,750,1
20260510_113403_order3,780,0
20260510_113403_order3,810,1
20260510_113403_order3,840,1
20260510_113403_order3,870,0
20260510_113403_order3,900,3
20260510_113403_order3,930,1
20260510_113403_order3,960,0
20260510_113403_order3,990,3
20260510_113403_order3,1020,3
20260510_113403_order3,1050,0
20260510_113403_order3,1080,0
20260510_113403_order3,1110,3
20260510_113403_order3,1140,1
20260510_113403_order3,1170,1
20260510_113403_order3,1200,1
20260510_113403_order3,1230,1
20260510_113403_order3,1260,1
20260510_113403_order3,1290,1
20260510_113403_order3,1320,1
20260510_113403_order3,1350,1
20260510_113403_order3,1380,1
20260510_113403_order3,1410,1
20260510_113403_order3,1440,1
20260510_113403_order3,1470,1
20260510_113403_order3,1500,1
20260510_113403_order3,1530,0
20260510_113403_order3,1560,0
20260510_113403_order3,1590,3
20260510_113403_order3,1620,3
20260510_113403_order3,1650,0
20260510_113403_order3,1680,0
20260510_113403_order3,1710,0
20260510_113403_order3,1740,4
20260510_113403_order3,1770,0
20260510_113403_order3,1800,4
20260510_113403_order3,1950,4
20260510_113403_order3,1980,1
20260510_113403_order3,2010,1
20260510_113403_order3,2040,1
20260510_113403_order3,2070,1
20260510_113403_order3,2100,3
20260510_113403_order3,2130,0
20260510_113403_order3,2160,1
20260510_113403_order3,2190,1
20260510_113403_order3,2220,4
20260510_113403_order3,2250,1
20260510_113403_order3,2280,0
20260510_113403_order3,2310,3
20260510_113403_order3,2340,1
20260510_113403_order3,2370,1
20260510_113403_order3,2400,1
20260510_113403_order3,2430,1
20260510_113403_order3,2460,1
20260510_113403_order3,2490,1
20260510_113403_order3,2520,1
20260510_113403_order3,2550,0
20260510_113403_order3,2580,2
20260510_113403_order3,2610,2
20260510_113403_order3,2640,3
20260510_113403_order3,2670,1
20260510_113403_order3,2700,1
20260510_113403_order3,2730,1
20260510_113403_order3,2760,0
20260510_113403_order3,2790,0
20260510_113403_order3,2820,1
20260510_113403_order3,2850,3
20260510_113403_order3,2880,0
20260510_113403_order3,2910,1
20260510_113403_order3,2940,1
20260510_113403_order3,2970,2
20260510_113403_order3,3000,2
20260510_113403_order3,3090,1
20260510_113403_order3,3120,1
20260510_113403_order3,3150,1
20260510_113403_order3,3270,1
20260510_113403_order3,3300,1
20260510_113403_order3,3330,1
20260510_113403_order3,3360,0
20260510_113658_order4,0,0
20260510_113658_order4,30,1
20260510_113658_order4,60,0
20260510_113658_order4,90,0
20260510_113658_order4,120,1
20260510_113658_order4,150,1
20260510_113658_order4,180,0
20260510_113658_order4,210,3
20260510_113658_order4,240,0
20260510_113658_order4,270,0
20260510_113658_order4,300,3
20260510_113658_order4,330,1
20260510_113658_order4,360,1
20260510_113658_order4,390,1
20260510_113658_order4,420,1
20260510_113658_order4,450,1
20260510_113658_order4,480,1
20260510_113658_order4,510,1
20260510_113658_order4,540,1
20260510_113658_order4,570,0
20260510_113658_order4,600,0
20260510_113658_order4,630,3
20260510_113658_order4,660,3
20260510_113658_order4,690,1
20260510_113658_order4,720,1
20260510_113658_order4,750,1
20260510_113658_order4,780,1
20260510_113658_order4,810,1
20260510_113658_order4,840,1
20260510_113658_order4,870,1
20260510_113658_order4,900,1
20260510_113658_order4,930,0
20260510_113658_order4,960,0
20260510_113658_order4,990,1
20260510_113658_order4,1020,1
20260510_113658_order4,1050,1
20260510_113658_order4,1080,1
20260510_113658_order4,1110,1
20260510_113658_order4,1140,1
20260510_113658_order4,1170,1
20260510_113658_order4,1200,1
20260510_113658_order4,1230,1
20260510_113658_order4,1260,1
20260510_113658_order4,1290,1
20260510_113658_order4,1320,1
20260510_113658_order4,1350,1
20260510_113658_order4,1380,1
20260510_113658_order4,1410,0
20260510_113658_order4,1440,0
20260510_113658_order4,1470,1
20260510_113658_order4,1500,1
20260510_113658_order4,1530,1
20260510_113658_order4,1560,3
20260510_113658_order4,1590,0
20260510_113658_order4,1620,0
20260510_113658_order4,1650,3
20260510_113658_order4,1680,1
20260510_113658_order4,1710,1
20260510_113658_order4,1740,1
20260510_113658_order4,1800,1
20260510_113658_order4,1830,1
20260510_113658_order4,1860,1
20260510_113658_order4,1950,3
20260510_113658_order4,1980,1
20260510_113658_order4,2010,1
20260510_113658_order4,2040,1
20260510_113658_order4,2070,1
20260510_113658_order4,2100,1
20260510_113658_order4,2130,1
20260510_113658_order4,2160,1
20260510_113658_order4,2190,0
20260510_113658_order4,2220,1
20260510_113658_order4,2250,0
20260510_113658_order4,2280,0
20260510_113658_order4,2310,3
20260510_113658_order4,2340,3
20260510_113658_order4,2370,1
20260510_113658_order4,2400,1
20260510_113658_order4,2430,1
20260510_113658_order4,2460,0
20260510_113658_order4,2490,1
20260510_113658_order4,2520,3
20260510_113658_order4,2550,3
20260510_113658_order4,2580,1
20260510_113658_order4,2610,1
20260510_113658_order4,2640,1
20260510_113658_order4,2670,1
20260510_113658_order4,2700,1
20260510_113658_order4,2730,1
20260510_113658_order4,2760,1
20260510_113658_order4,2790,1
20260510_113658_order4,2820,1
20260510_113658_order4,2850,1
20260510_113658_order4,2880,1
20260510_113658_order4,2910,0
20260510_113658_order4,2940,1
20260510_113658_order4,2970,1
20260510_113658_order4,3000,1
20260510_113658_order4,3030,1
20260510_113658_order4,3060,1
20260510_113658_order4,3090,0
20260510_113658_order4,3120,1
20260510_113658_order4,3150,1
20260510_113658_order4,3180,1
20260510_113658_order4,3210,1
20260510_113658_order4,3240,1
20260510_113658_order4,3270,1
20260510_113658_order4,3300,1
20260510_113658_order4,3330,1
20260510_113658_order4,3360,1
20260510_113658_order4,3390,1
20260510_113658_order4,3420,1
20260510_113658_order4,3450,0
20260510_113658_order4,3480,0
20260510_113658_order4,3510,0
20260510_113658_order4,3540,0
20260510_113658_order4,3570,1
20260510_113658_order4,3600,3
20260510_113658_order4,3630,3
20260510_113658_order4,3660,3
20260510_113658_order4,3690,3
20260510_113658_order4,3720,1
20260510_113658_order4,3750,1
20260510_113658_order4,3780,1
20260510_113658_order4,3810,1
20260510_113658_order4,3840,1
20260510_113658_order4,3870,1
20260510_113658_order4,3900,1
20260510_113658_order4,3930,1
20260510_113658_order4,3960,1
20260510_113658_order4,3990,0
20260510_113658_order4,4020,0
20260510_113658_order4,4050,3
20260510_113658_order4,4080,3
20260510_113658_order4,4110,1
20260510_113658_order4,4140,1
20260510_113658_order4,4170,1
20260510_113658_order4,4200,1
20260510_113658_order4,4230,1
20260510_113658_order4,4260,1
20260510_113658_order4,4290,1
20260510_113658_order4,4320,1
20260510_113658_order4,4350,0
20260510_113658_order4,4380,3
20260510_113658_order4,4410,1
20260510_113658_order4,4440,1
20260510_113658_order4,4470,1
20260510_113658_order4,4500,1
20260510_113658_order4,4530,1
20260510_113658_order4,4560,1
20260510_113658_order4,4590,1
20260510_113658_order4,4620,1
20260510_113658_order4,4650,1
20260510_113658_order4,4680,1
20260510_113658_order4,4710,0
20260510_113658_order4,4740,1
20260510_113658_order4,4770,1
20260510_113658_order4,4800,1
20260510_113658_order4,4830,3
20260510_113658_order4,4860,0
20260510_113658_order4,4890,0
20260510_113658_order4,4920,3
20260510_113658_order4,4950,1
20260510_113658_order4,4980,1
20260510_113658_order4,5010,1
20260510_113658_order4,5040,0
20260510_113658_order4,5070,1
20260510_113658_order4,5100,1
20260510_113658_order4,5130,0
20260510_113658_order4,5160,0
20260510_113658_order4,5190,1
20260510_113658_order4,5220,1
20260510_113658_order4,5250,1
20260510_113658_order4,5280,1
20260510_113658_order4,5310,0
20260510_113658_order4,5340,1
20260510_113658_order4,5370,1
20260510_113658_order4,5400,1
20260510_113658_order4,5430,1
20260510_113658_order4,5460,1
20260510_113658_order4,5490,1
20260510_113658_order4,5520,1
20260510_113658_order4,5550,1
20260510_113658_order4,5580,1
20260510_113658_order4,5610,1
20260510_113658_order4,5640,0
20260510_113658_order4,5670,3
20260510_113658_order4,5700,1
20260510_113658_order4,5730,1
20260510_113658_order4,5760,1
20260510_113658_order4,5790,1
20260510_113658_order4,5820,0
20260510_113658_order4,5850,0
20260510_113658_order4,5880,0
20260510_113658_order4,5910,3
20260510_113658_order4,5940,3
20260510_113658_order4,5970,3
20260510_113658_order4,6000,0
20260510_113658_order4,6030,1
20260510_113658_order4,6060,1
20260510_113658_order4,6090,1
20260510_113658_order4,6120,1
20260510_113658_order4,6150,1
20260510_113658_order4,6180,1
20260510_113658_order4,6210,0
20260510_113658_order4,6240,0
20260510_113658_order4,6270,3
20260510_113658_order4,6300,0
20260510_113658_order4,6330,0
20260510_113658_order4,6360,3
20260510_113658_order4,6390,1
20260510_113658_order4,6420,0
20260510_113658_order4,6450,3
20260510_113658_order4,6480,1
20260510_113658_order4,6510,0
20260510_113658_order4,6540,0
20260510_113658_order4,6570,0
20260510_113658_order4,6600,1
20260510_113658_order4,6630,1
20260510_113658_order4,6660,1
20260510_113658_order4,6690,1
20260510_113658_order4,6720,1
20260510_113658_order4,6750,1
20260510_113658_order4,6780,1
20260510_113658_order4,6900,4
20260510_113658_order4,6930,4
20260510_113658_order4,6960,4
20260510_113658_order4,6990,4
20260510_113658_order4,7020,0
20260510_113658_order4,7050,2
20260510_113658_order4,7080,3
20260510_113658_order4,7110,3
20260510_113658_order4,7140,1
20260510_113658_order4,7170,1
20260510_113658_order4,7200,0
20260510_113658_order4,7230,0
20260510_113658_order4,7260,1
20260510_113658_order4,7290,1
20260510_113658_order4,7410,1
20260510_113658_order4,7440,1
20260510_113658_order4,7470,0
20260510_113658_order4,7500,1
20260510_113658_order4,7530,1
20260510_113658_order4,7560,3
20260510_113658_order4,7590,0
20260510_113658_order4,7620,0
20260510_113658_order4,7650,2
20260510_113658_order4,7680,0
20260510_113658_order4,7710,0
20260510_113658_order4,7740,1
20260510_113658_order4,7770,0
20260510_113658_order4,7830,3
20260510_113658_order4,7860,1
20260510_113658_order4,7890,1
20260510_113658_order4,7920,1
20260510_113658_order4,7950,0
20260510_113658_order4,7980,2
20260510_113658_order4,8010,0
20260510_113658_order4,8040,3
20260510_113658_order4,8070,2
20260510_113658_order4,8100,0
20260510_113658_order4,8220,2
20260510_113658_order4,8250,1
20260510_113658_order4,8280,1
20260510_113658_order4,8310,1
20260510_113658_order4,8340,1
20260510_113658_order4,8370,0
20260510_113658_order4,8400,2
20260510_113658_order4,8430,3
20260510_113658_order4,8460,2
20260510_113658_order4,8490,2
20260510_113658_order4,8520,2
20260510_113658_order4,8550,0
20260510_113658_order4,8580,3
20260510_113658_order4,8610,3
20260510_113658_order4,8640,0
20260510_113658_order4,8670,0
20260510_113658_order4,8700,2
20260510_113658_order4,8730,2
20260510_113658_order4,8760,3
20260510_113658_order4,8790,3
20260510_113658_order4,8820,0
20260510_113658_order4,8850,0
20260510_113658_order4,8880,0
20260510_113658_order4,8910,3
20260510_113658_order4,8940,3
20260510_113658_order4,8970,0
20260510_113658_order4,9030,1
20260510_113658_order4,9060,1
20260510_113658_order4,9090,1
20260510_113658_order4,9120,1
20260510_113658_order4,9150,1
20260510_113658_order4,9180,0
20260510_113658_order4,9210,1
20260510_113658_order4,9240,1
20260510_113658_order4,9270,1
20260510_113658_order4,9300,1
20260510_113658_order4,9390,0
20260510_113658_order4,9420,4
20260510_113658_order4,9450,4
20260510_113658_order4,9600,1
20260510_113658_order4,9630,1
20260510_113658_order4,9660,0
20260510_113658_order4,9690,4
20260510_113658_order4,9720,3
20260510_113658_order4,9750,0
20260510_113658_order4,9780,0
20260510_113658_order4,9810,1
20260510_113658_order4,9840,1
20260510_113658_order4,9870,1
20260510_113658_order4,9900,1
20260510_113658_order4,9930,2
20260510_113658_order4,9960,2
20260510_113658_order4,9990,2
20260510_113658_order4,10020,2
20260510_113658_order4,10050,3
20260510_113658_order4,10080,1
20260510_113658_order4,10110,1
20260510_113658_order4,10140,2
20260510_113658_order4,10170,2
20260510_113658_order4,10200,2
20260510_113658_order4,10230,1
20260510_113658_order4,10260,1
20260510_113658_order4,10290,1
20260510_113658_order4,10320,1
20260510_113658_order4,10350,1
20260510_113658_order4,10380,2
20260510_113658_order4,10410,4
20260510_113658_order4,10440,4
20260510_113658_order4,10470,3
20260510_113658_order4,10500,3
20260510_113658_order4,10530,0
20260510_113658_order4,10560,1
20260510_113658_order4,10590,2
20260510_113658_order4,10620,2
20260510_113658_order4,10650,2
20260510_113658_order4,10680,0
20260510_113658_order4,10710,0
20260510_113658_order4,10740,4
20260510_113658_order4,10770,4
20260510_113658_order4,10800,0
20260510_113658_order4,10830,1
20260510_113658_order4,10860,1
20260510_113658_order4,10890,1
20260510_113658_order4,11010,2
20260510_113658_order4,11040,2
20260510_113658_order4,11070,2
20260510_113658_order4,11100,1
20260510_113658_order4,11130,1
20260510_113658_order4,11160,1
20260510_113658_order4,11220,4
20260510_113658_order4,11250,3
20260510_113658_order4,11280,3
20260510_113658_order4,11310,0
20260510_113658_order4,11340,4
20260510_113658_order4,11370,4
20260510_113658_order4,11400,5
20260510_113658_order4,11430,3
20260510_113658_order4,11460,4
20260510_113658_order4,11490,4
20260510_113658_order4,11550,4
20260510_113658_order4,11580,4
20260510_113658_order4,11610,4
20260510_113658_order4,11640,2
20260510_113658_order4,11670,3
20260510_113658_order4,11700,1
20260510_113658_order4,11730,0
20260510_113658_order4,11760,3
20260510_113658_order4,11790,0
20260510_113658_order4,11820,5
20260510_113658_order4,11850,5
20260510_113658_order4,11880,2
20260510_113658_order4,11910,2
20260510_113658_order4,11940,4
20260510_113658_order4,11970,4
20260510_113658_order4,12030,4
20260510_113658_order4,12060,4
20260510_113658_order4,12090,4
20260510_113658_order4,12120,4
20260510_113658_order4,12150,3
20260510_113658_order4,12180,4
20260510_113658_order4,12210,4
20260510_113658_order4,12240,3
20260510_113658_order4,12270,3
20260510_113658_order4,12300,1
20260510_113658_order4,12330,0
20260510_113658_order4,12360,4
20260510_113658_order4,12390,4
20260510_113658_order4,12450,0
20260510_113658_order4,12480,0
20260510_113658_order4,12570,1
20260510_113658_order4,12600,1
20260510_113658_order4,12630,1
20260510_113658_order4,12660,3
20260510_113658_order4,12690,0
20260510_113658_order4,12720,0
20260510_113658_order4,12750,1
20260510_113658_order4,12780,1
20260510_113658_order4,12810,1
20260510_113658_order4,12840,3
20260510_113658_order4,12870,3
20260510_113658_order4,12900,0
20260510_113658_order4,12930,0
20260510_113658_order4,12960,0
20260510_113658_order4,12990,4
20260510_113658_order4,13020,4
20260510_113658_order4,13050,4
20260510_113658_order4,13080,4
20260510_113658_order4,13110,4
20260510_113658_order4,13140,4
20260510_113658_order4,13170,4
20260510_113658_order4,13200,4
20260510_113658_order4,13230,4
20260510_113658_order4,13260,4
20260510_113658_order4,13290,4
20260510_113658_order4,13320,4
20260510_113658_order4,13350,4
20260510_113658_order4,13380,4
20260510_113658_order4,13410,2
20260510_113658_order4,13440,3
20260510_113658_order4,13470,0
20260510_113658_order4,13500,1
20260510_113658_order4,13530,1
20260510_113658_order4,13560,0
20260510_113658_order4,13590,0
20260510_113658_order4,13620,1
20260510_113658_order4,13650,1
20260510_113658_order4,13680,4
20260510_113658_order4,13710,4
20260510_113658_order4,13740,0
20260510_113658_order4,13770,4
20260510_113658_order4,13800,2
20260510_113658_order4,13830,2
20260510_113658_order4,13890,2
20260510_113658_order4,13920,2
20260510_113658_order4,13950,2
20260510_113658_order4,13980,2
20260510_113658_order4,14010,2
20260510_113658_order4,14040,2
20260510_113658_order4,14070,2
20260510_113658_order4,14100,3
20260510_113658_order4,14130,1
20260510_113658_order4,14160,4
20260510_113658_order4,14190,0
20260510_113658_order4,14220,5
20260510_113658_order4,14250,1
20260510_113658_order4,14280,1
20260510_113658_order4,14310,1
20260510_113658_order4,14340,4
20260510_113658_order4,14370,4
20260510_113658_order4,14400,3
20260510_113658_order4,14430,0
20260510_113658_order4,14460,1
20260510_113658_order4,14490,1
20260510_113658_order4,14520,0
20260510_113658_order4,14550,0
20260510_113658_order4,14580,2
20260510_113658_order4,14610,3
20260510_113658_order4,14640,3
20260510_113658_order4,14670,3
20260510_113658_order4,14700,3
20260510_113658_order4,14730,1
20260510_113658_order4,14760,1
20260510_113658_order4,14790,0
20260510_113658_order4,14820,4
20260510_113658_order4,14850,4
20260510_113658_order4,14880,4
20260510_113658_order4,14910,0
20260510_113658_order4,14940,0
20260510_113658_order4,14970,3
20260510_113658_order4,15000,2
20260510_113658_order4,15030,3
20260510_113658_order4,15060,1
20260510_113658_order4,15090,1
20260510_113658_order4,15120,1
20260510_113658_order4,15150,1
20260510_113658_order4,15180,1
20260510_113658_order4,15210,1
20260510_113658_order4,15240,1
20260510_113658_order4,15270,1
20260510_113658_order4,15300,1
20260510_113658_order4,15330,0
20260510_113658_order4,15360,0
20260510_113658_order4,15390,2
20260510_113658_order4,15420,3
20260510_113658_order4,15450,0
20260510_113658_order4,15480,3
20260510_113658_order4,15510,3
20260510_113658_order4,15540,0
20260510_113658_order4,15570,1
20260510_113658_order4,15600,1
20260510_113658_order4,15630,1
20260510_113658_order4,15660,1
20260510_113658_order4,15690,0
20260510_113658_order4,15720,1
20260510_113658_order4,15750,1
20260510_113658_order4,15780,0
20260510_113658_order4,15810,0
20260510_113658_order4,15840,2
20260510_113658_order4,16170,3
20260510_113658_order4,16200,1
20260510_113658_order4,16230,1
20260510_113658_order4,16260,1
20260510_113658_order4,16290,1
20260510_113658_order4,16320,1
20260510_113658_order4,16350,1
20260510_113658_order4,16380,1
20260510_113658_order4,16410,0
20260510_113658_order4,16440,1
20260510_113658_order4,16470,1
20260510_113658_order4,16500,0
20260510_113658_order4,16530,4
20260510_113658_order4,16560,4
20260510_113658_order4,16590,4
20260510_113658_order4,16620,3
20260510_113658_order4,16650,3
20260510_113658_order4,16680,1
20260510_113658_order4,16710,1
20260510_113658_order4,16740,0
20260510_113658_order4,16770,2
20260510_113658_order4,16800,3
20260510_113658_order4,16830,3
20260510_113658_order4,16860,3
20260510_113658_order4,16890,1
20260510_113658_order4,16920,1
20260510_113658_order4,16950,0
20260510_113658_order4,16980,1
20260510_113658_order4,17010,1
20260510_113658_order4,17040,3
20260510_113658_order4,17070,1
20260510_113658_order4,17100,1
20260510_113658_order4,17130,1
20260510_113658_order4,17160,1
20260510_113658_order4,17190,1
20260510_121708_order1,0,1
20260510_121708_order1,30,1
20260510_121708_order1,60,0
20260510_121708_order1,120,5
20260510_121708_order1,150,5
20260510_121708_order1,180,5
20260510_121708_order1,210,5
20260510_121708_order1,240,3
20260510_121708_order1,270,1
20260510_121708_order1,300,1
20260510_121708_order1,330,0
20260510_121708_order1,360,0
20260510_121708_order1,390,3
20260510_121708_order1,420,1
20260510_121708_order1,450,1
20260510_122126_order2,0,1
20260510_122126_order2,30,1
20260510_122126_order2,60,1
20260510_122126_order2,90,1
20260510_122126_order2,120,1
20260510_122126_order2,180,1
20260510_122126_order2,210,1
20260510_122126_order2,240,1
20260510_122126_order2,270,1
20260510_122126_order2,300,1
20260510_122126_order2,360,1
20260510_122126_order2,390,1
20260510_122126_order2,420,1
20260510_122126_order2,450,1
20260510_122126_order2,480,0
20260510_122126_order2,510,3
20260510_122126_order2,540,1
20260510_122126_order2,570,1
20260510_122126_order2,660,1
20260510_122126_order2,690,1
20260510_122126_order2,720,1
20260510_122126_order2,750,1
20260510_122126_order2,780,1
20260510_122126_order2,810,0
20260510_122126_order2,840,0
20260510_122126_order2,870,1
20260510_122126_order2,990,1
20260510_122126_order2,1020,1
20260510_122126_order2,1050,1
20260510_122126_order2,1080,1
20260510_122126_order2,1260,1
20260510_122126_order2,1290,1
20260510_122126_order2,1350,1
20260510_122126_order2,1380,1
20260510_122126_order2,1410,1
20260510_122126_order2,1680,1
20260510_122126_order2,1710,3
20260510_122126_order2,2010,0
20260510_122126_order2,2040,1
20260510_122126_order2,2070,1
20260510_122126_order2,2100,3
20260510_122126_order2,2130,1
20260510_122126_order2,2160,0
20260510_122126_order2,2190,0
20260510_122126_order2,2220,1
20260510_122126_order2,2250,1
20260510_122126_order2,2280,1
20260510_122126_order2,2310,1
20260510_122126_order2,2340,1
20260510_122126_order2,2370,1
20260510_122126_order2,2400,1
20260510_122126_order2,2430,3
20260510_122126_order2,2460,0
20260510_122126_order2,2490,1
20260510_122126_order2,2520,1
20260510_122126_order2,2550,1
20260510_122126_order2,2580,1
20260510_122126_order2,2610,1
20260510_122126_order2,2640,1
20260510_122126_order2,2670,1
20260510_122126_order2,2700,1
20260510_122126_order2,2730,1
