session_label,window_idx,cluster
20260510_122126_order2,2760,1
20260510_122126_order2,2790,1
20260510_122126_order2,2820,0
20260510_122126_order2,2850,1
20260510_122126_order2,2880,3
20260510_122126_order2,2910,1
20260510_122126_order2,2940,1
20260510_122126_order2,2970,1
20260510_122126_order2,3000,1
20260510_122126_order2,3030,1
20260510_122126_order2,3060,1
20260510_122126_order2,3090,1
20260510_122126_order2,3120,1
20260510_122126_order2,3150,1
20260510_122126_order2,3180,1
20260510_122126_order2,3210,1
20260510_122126_order2,3240,1
20260510_122534_order3,0,3
20260510_122534_order3,60,1
20260510_122534_order3,90,1
20260510_122534_order3,120,0
20260510_122534_order3,150,1
20260510_122534_order3,270,0
20260510_122534_order3,300,1
20260510_122534_order3,420,0
20260510_122534_order3,450,3
20260510_122534_order3,540,3
20260510_122534_order3,780,1
20260510_122534_order3,810,1
20260510_122534_order3,900,1
20260510_122534_order3,930,1
20260510_122534_order3,960,1
20260510_122534_order3,990,1
20260510_122534_order3,1020,1
20260510_122534_order3,1050,1
20260510_122534_order3,1080,1
20260510_122534_order3,1110,1
20260510_122534_order3,1140,1
20260510_122534_order3,1170,0
20260510_122534_order3,1440,1
20260510_122534_order3,1470,1
20260510_122534_order3,1500,1
20260510_122534_order3,1530,1
20260510_122534_order3,1560,1
20260510_122534_order3,1590,1
20260510_122534_order3,1620,3
20260510_122534_order3,1650,1
20260510_122534_order3,1950,3
20260510_122534_order3,1980,1
20260510_122534_order3,2010,1
20260510_122534_order3,2040,1
20260510_122534_order3,2070,1
20260510_122534_order3,2100,1
20260510_122534_order3,2130,1
20260510_122534_order3,2190,1
20260510_122534_order3,2220,1
20260510_122534_order3,2250,1
20260510_122534_order3,2280,1
20260510_122534_order3,2310,1
20260510_122534_order3,2340,0
20260510_122534_order3,2370,0
20260510_122534_order3,2400,3
20260510_122925_order4,0,1
20260510_122925_order4,30,1
20260510_122925_order4,60,1
20260510_122925_order4,90,1
20260510_122925_order4,120,1
20260510_122925_order4,150,0
20260510_122925_order4,180,3
20260510_122925_order4,210,3
20260510_122925_order4,240,1
20260510_122925_order4,270,1
20260510_122925_order4,510,1
20260510_122925_order4,540,1
20260510_122925_order4,840,1
20260510_122925_order4,870,1
20260510_122925_order4,900,0
20260510_122925_order4,930,1
20260510_122925_order4,960,3
20260510_122925_order4,1080,0
20260510_122925_order4,1110,3
20260510_122925_order4,1140,1
20260510_122925_order4,1170,1
20260510_122925_order4,1200,1
20260510_122925_order4,1230,1
20260510_122925_order4,1410,1
20260510_122925_order4,1440,2
20260510_122925_order4,1470,2
20260510_122925_order4,1500,2
20260510_122925_order4,1530,2
20260510_122925_order4,1560,2
20260510_122925_order4,1590,1
20260510_122925_order4,1620,1
20260510_122925_order4,1710,1
20260510_122925_order4,1890,1
20260510_122925_order4,1920,1
20260510_122925_order4,1950,1
20260510_122925_order4,1980,1
20260510_122925_order4,2010,0
20260510_122925_order4,2040,0
20260510_122925_order4,2070,1
20260510_122925_order4,2100,1
20260510_122925_order4,2130,1
20260510_122925_order4,2160,1
20260510_122925_order4,2220,0
20260510_122925_order4,2250,0
20260510_122925_order4,2280,4
20260510_122925_order4,2310,3
20260510_122925_order4,2340,3
20260510_122925_order4,2370,0
20260510_122925_order4,2400,0
20260510_122925_order4,2430,3
20260510_122925_order4,2460,0
20260510_122925_order4,2490,1
20260510_122925_order4,2520,1
20260510_122925_order4,2550,1
20260510_122925_order4,2580,0
20260510_122925_order4,2610,1
20260510_122925_order4,2640,1
20260510_122925_order4,2760,1
20260510_122925_order4,2790,1
20260510_122925_order4,2880,1
20260510_122925_order4,2910,1
20260510_122925_order4,2940,1
20260510_122925_order4,2970,1
20260510_122925_order4,3000,1
20260510_122925_order4,3030,1
20260510_122925_order4,3060,1
20260510_122925_order4,3090,1
20260510_122925_order4,3210,1
20260510_122925_order4,3240,1
20260510_122925_order4,3270,1
20260510_122925_order4,3300,1
20260510_122925_order4,3330,0
20260510_122925_order4,3360,1
20260510_122925_order4,3390,1
20260510_122925_order4,3420,1
20260510_122925_order4,3510,0
20260510_122925_order4,3540,3
20260510_122925_order4,3570,3
20260510_122925_order4,3690,3
20260510_122925_order4,3840,1
20260510_122925_order4,3870,0
20260510_122925_order4,3900,0
20260510_122925_order4,3930,1
20260510_122925_order4,4260,0
20260510_122925_order4,4290,1
20260510_122925_order4,4320,1
20260510_122925_order4,4350,1
20260510_122925_order4,4410,0
20260510_122925_order4,4440,1
20260510_122925_order4,4470,1
20260510_122925_order4,4620,1
20260510_122925_order4,4650,1
20260510_122925_order4,4680,1
20260510_122925_order4,4710,1
20260510_122925_order4,4740,1
20260510_122925_order4,4770,0
20260510_122925_order4,4800,0
20260510_122925_order4,4860,1
20260510_122925_order4,4890,0
20260510_122925_order4,4920,1
20260510_122925_order4,4950,1
20260510_122925_order4,5010,1
20260510_122925_order4,5040,1
20260510_122925_order4,5070,1
20260510_122925_order4,5100,0
20260510_122925_order4,5160,3
20260510_122925_order4,5190,1
20260510_122925_order4,5220,0
20260510_122925_order4,5250,0
20260510_122925_order4,5280,1
20260510_122925_order4,5310,1
20260510_122925_order4,5340,1
20260510_122925_order4,5370,1
20260510_122925_order4,5400,0
20260510_122925_order4,5430,1
20260510_122925_order4,5460,3
20260510_122925_order4,5490,1
20260510_122925_order4,5520,1
20260510_122925_order4,5550,1
20260510_122925_order4,5580,0
20260510_122925_order4,5610,0
20260510_122925_order4,5640,3
20260510_122925_order4,5670,1
20260510_122925_order4,5700,0
20260510_122925_order4,5730,1
20260510_122925_order4,5760,1
20260510_122925_order4,5790,1
20260510_122925_order4,5820,1
20260510_122925_order4,5850,1
20260510_122925_order4,5880,1
20260510_122925_order4,5910,0
20260510_122925_order4,6000,1
20260510_122925_order4,6030,1
20260510_122925_order4,6060,1
20260510_122925_order4,6090,1
20260510_122925_order4,6120,0
20260510_122925_order4,6150,0
20260510_122925_order4,6180,0
20260510_122925_order4,6210,3
20260510_140907_order1,0,0
20260510_140907_order1,30,0
20260510_140907_order1,330,0
20260510_140907_order1,360,0
20260510_140907_order1,630,3
20260510_140907_order1,660,1
20260510_140907_order1,690,1
20260510_140907_order1,780,3
20260510_140907_order1,810,0
20260510_140907_order1,900,3
20260510_140907_order1,930,0
20260510_140907_order1,1050,3
20260510_140907_order1,1080,3
20260510_140907_order1,1110,0
20260510_140907_order1,1140,0
20260510_140907_order1,1170,0
20260510_140907_order1,1200,3
20260510_140907_order1,1230,3
20260510_140907_order1,1260,1
20260510_140907_order1,1290,1
20260510_140907_order1,1320,3
20260510_140907_order1,1470,0
20260510_140907_order1,1500,1
20260510_140907_order1,1560,1
20260510_140907_order1,1590,3
20260510_140907_order1,1620,1
20260510_140907_order1,1650,1
20260510_140907_order1,1830,5
20260510_140907_order1,1860,4
20260510_140907_order1,1980,0
20260510_140907_order1,2010,3
20260510_140907_order1,2040,3
20260510_140907_order1,2070,1
20260510_140907_order1,2130,4
20260510_140907_order1,2160,3
20260510_140907_order1,2190,3
20260510_140907_order1,2220,0
20260510_140907_order1,2250,0
20260510_140907_order1,2280,5
20260510_140907_order1,2310,3
20260510_140907_order1,2340,3
20260510_140907_order1,2490,1
20260510_140907_order1,2520,1
20260510_140907_order1,2550,1
20260510_140907_order1,2580,0
20260510_140907_order1,2610,4
20260510_140907_order1,2640,4
20260510_140907_order1,2730,4
20260510_140907_order1,2760,4
20260510_140907_order1,2790,0
20260510_140907_order1,3000,0
20260510_140907_order1,3030,4
20260510_140907_order1,3060,3
20260510_140907_order1,3210,0
20260510_140907_order1,3240,3
20260510_140907_order1,3390,0
20260510_140907_order1,3420,0
20260510_140907_order1,3450,3
20260510_140907_order1,3480,3
20260510_140907_order1,3780,0
20260510_140907_order1,3810,5
20260510_140907_order1,3840,3
20260510_140907_order1,3870,0
20260510_140907_order1,3900,0
20260510_140907_order1,3930,1
20260510_140907_order1,3960,0
20260510_140907_order1,3990,0
20260510_140907_order1,4140,3
20260510_140907_order1,4170,0
20260510_140907_order1,4500,3
20260510_140907_order1,4530,3
20260510_140907_order1,4560,0
20260510_140907_order1,4650,1
20260510_140907_order1,4680,0
20260510_140907_order1,4710,0
20260510_140907_order1,4740,3
20260510_140907_order1,4770,0
20260510_140907_order1,4800,1
20260510_140907_order1,4830,3
20260510_140907_order1,4860,0
20260510_140907_order1,4890,3
20260510_141947_order2,0,0
20260510_141947_order2,30,0
20260510_141947_order2,60,0
20260510_141947_order2,120,3
20260510_141947_order2,150,1
20260510_141947_order2,180,0
20260510_141947_order2,420,0
20260510_141947_order2,450,0
20260510_141947_order2,480,3
20260510_141947_order2,510,3
20260510_141947_order2,570,0
20260510_141947_order2,690,5
20260510_141947_order2,720,5
20260510_141947_order2,930,3
20260510_141947_order2,960,3
20260510_141947_order2,1080,3
20260510_141947_order2,1110,1
20260510_141947_order2,1140,1
20260510_141947_order2,1170,3
20260510_141947_order2,1200,3
20260510_141947_order2,1230,3
20260510_141947_order2,1260,3
20260510_142206_order3,180,3
20260510_142206_order3,210,0
20260510_142206_order3,240,0
20260510_142206_order3,270,3
20260510_142206_order3,330,3
20260510_142206_order3,360,3
20260510_142353_order4,0,3
20260510_142353_order4,30,0
20260510_142353_order4,60,0
20260510_142353_order4,90,3
20260510_142353_order4,270,3
20260510_142353_order4,300,0
20260510_142353_order4,330,0
20260510_142353_order4,420,5
20260510_142353_order4,450,3
20260510_142353_order4,480,3
20260510_144735_order1,120,0
20260510_144735_order1,150,0
20260510_144735_order1,300,3
20260510_144735_order1,330,0
20260510_144735_order1,360,0
20260510_144735_order1,390,3
20260510_144735_order1,420,3
20260510_144735_order1,450,0
20260510_144735_order1,480,1
20260510_144735_order1,510,1
20260510_144735_order1,540,0
20260510_144735_order1,570,0
20260510_144735_order1,600,0
20260510_144735_order1,630,1
20260510_144735_order1,660,2
20260510_144735_order1,690,2
20260510_144735_order1,720,2
20260510_144735_order1,750,1
20260510_144735_order1,780,1
20260510_144735_order1,810,1
20260510_144735_order1,840,1
20260510_144735_order1,870,2
20260510_144735_order1,900,2
20260510_144735_order1,930,2
20260510_144735_order1,960,2
20260510_144735_order1,990,2
20260510_144735_order1,1020,2
20260510_144735_order1,1050,2
20260510_144735_order1,1080,2
20260510_144735_order1,1110,2
20260510_144735_order1,1140,2
20260510_144735_order1,1170,0
20260510_144735_order1,1200,0
20260510_144735_order1,1230,3
20260510_144735_order1,1260,3
20260510_144735_order1,1290,1
20260510_145002_order2,0,1
20260510_145002_order2,30,0
20260510_145002_order2,90,0
20260510_145002_order2,120,0
20260510_145002_order2,150,3
20260510_145002_order2,180,3
20260510_145002_order2,210,1
20260510_145002_order2,240,1
20260510_145002_order2,270,1
20260510_145002_order2,300,1
20260510_145002_order2,420,0
20260510_145002_order2,450,1
20260510_145002_order2,480,1
20260510_145002_order2,510,1
20260510_145002_order2,540,1
20260510_145002_order2,810,1
20260510_145002_order2,840,0
20260510_145002_order2,870,0
20260510_145002_order2,900,3
20260510_145002_order2,930,3
20260510_145002_order2,960,2
20260510_145002_order2,990,1
20260510_145002_order2,1020,2
20260510_145002_order2,1050,2
20260510_145002_order2,1080,0
20260510_145002_order2,1110,2
20260510_145002_order2,1140,2
20260510_145002_order2,1170,2
20260510_145002_order2,1200,2
20260510_145002_order2,1230,2
20260510_145002_order2,1260,2
20260510_145002_order2,1290,3
20260510_145002_order2,1320,3
20260510_145002_order2,1350,3
20260510_145207_order3,0,1
20260510_145207_order3,30,0
20260510_145207_order3,60,0
20260510_145207_order3,90,0
20260510_145207_order3,120,1
20260510_145207_order3,150,1
20260510_145207_order3,180,0
20260510_145207_order3,210,0
20260510_145207_order3,240,3
20260510_145207_order3,270,1
20260510_145207_order3,300,3
20260510_145207_order3,330,3
20260510_145207_order3,360,1
20260510_145207_order3,390,1
20260510_145207_order3,420,1
20260510_145207_order3,600,3
20260510_145207_order3,630,4
20260510_145207_order3,660,1
20260510_145207_order3,690,0
20260510_145207_order3,720,1
20260510_145207_order3,750,3
20260510_145207_order3,780,4
20260510_145207_order3,810,4
20260510_145207_order3,840,0
20260510_145207_order3,870,0
20260510_145207_order3,900,3
20260510_145207_order3,930,4
20260510_145207_order3,960,4
20260510_145207_order3,990,1
20260510_145207_order3,1020,3
20260510_145207_order3,1050,0
20260510_145207_order3,1080,0
20260510_145207_order3,1110,0
20260510_145207_order3,1140,2
20260510_145207_order3,1170,2
20260510_145207_order3,1200,2
20260510_145207_order3,1230,2
20260510_145207_order3,1260,2
20260510_145207_order3,1290,2
20260510_145207_order3,1320,2
20260510_145207_order3,1350,3
20260510_145207_order3,1380,3
20260510_145207_order3,1410,1
20260510_145409_order4,0,1
20260510_145409_order4,30,0
20260510_145409_order4,60,3
20260510_145409_order4,90,0
20260510_145409_order4,120,4
20260510_145409_order4,150,3
20260510_145409_order4,180,3
20260510_145409_order4,210,0
20260510_145409_order4,240,0
20260510_145409_order4,270,1
20260510_145409_order4,300,0
20260510_145409_order4,330,0
20260510_145409_order4,360,0
20260510_145409_order4,390,0
20260510_145409_order4,420,0
20260510_145409_order4,450,4
20260510_145409_order4,480,1
20260510_145409_order4,510,3
20260510_145409_order4,540,1
20260510_145409_order4,570,1
20260510_145409_order4,600,4
20260510_145409_order4,630,4
20260510_145409_order4,660,4
20260510_145409_order4,690,1
20260510_145409_order4,720,1
20260510_145409_order4,750,1
20260510_145409_order4,780,1
20260510_145409_order4,810,1
20260510_145409_order4,870,4
20260510_145409_order4,900,1
20260510_145409_order4,930,0
20260510_145409_order4,960,3
20260510_145409_order4,990,4
20260510_145409_order4,1020,0
20260510_145409_order4,1050,4
20260510_145409_order4,1080,4
20260510_145409_order4,1110,4
20260510_145409_order4,1140,4
20260510_145409_order4,1170,0
20260510_145409_order4,1200,4
20260510_145409_order4,1230,3
20260510_145409_order4,1260,0
20260510_145409_order4,1290,3
20260510_145409_order4,1320,1
20260510_145409_order4,1350,1
20260510_145409_order4,1380,4
20260510_145409_order4,1410,0
20260510_145409_order4,1440,0
20260510_145409_order4,1470,3
20260510_145409_order4,1500,3
20260510_145409_order4,1530,3
20260510_145409_order4,1560,0
20260510_145409_order4,1590,0
20260510_145409_order4,1620,0
20260510_145409_order4,1650,0
20260510_145409_order4,1680,2
20260510_145409_order4,1710,4
20260510_145409_order4,1740,4
20260510_145409_order4,1770,3
20260510_145409_order4,1800,0
20260510_145409_order4,1830,0
20260510_145409_order4,1860,2
20260510_145409_order4,1890,3
20260510_145409_order4,1920,0
20260510_145409_order4,1950,0
20260510_145409_order4,1980,1
20260510_145409_order4,2010,1
20260510_145409_order4,2040,1
20260510_145409_order4,2070,4
20260510_145409_order4,2100,4
20260510_145409_order4,2130,4
20260510_145409_order4,2160,1
20260510_145409_order4,2190,4
20260510_145409_order4,2220,3
20260510_145409_order4,2250,1
20260510_145409_order4,2280,0
20260510_145409_order4,2310,0
20260510_145409_order4,2340,0
20260510_145409_order4,2370,2
20260510_145409_order4,2400,3
20260510_145409_order4,2430,1
20260510_145409_order4,2460,0
20260510_145409_order4,2490,1
20260510_145409_order4,2520,0
20260510_145409_order4,2550,0
20260510_145409_order4,2580,3
20260510_145409_order4,2610,3
20260510_145409_order4,2640,0
20260510_145409_order4,2670,2
20260510_145409_order4,2700,3
20260510_145409_order4,2730,3
20260510_145409_order4,2760,0
20260510_145409_order4,2790,4
20260510_145409_order4,2820,4
20260510_145409_order4,2850,0
20260510_145409_order4,2880,0
20260510_145409_order4,2910,3
20260510_145409_order4,2940,1
20260510_145409_order4,2970,0
20260510_145409_order4,3000,0
20260510_145409_order4,3030,1
20260510_145409_order4,3060,1
20260510_145409_order4,3090,1
20260510_145409_order4,3120,2
20260510_145409_order4,3150,2
20260510_145409_order4,3180,3
20260510_145409_order4,3210,3
20260510_145409_order4,3240,4
20260510_145409_order4,3270,4
20260510_145409_order4,3300,4
20260510_145409_order4,3330,1
20260510_145409_order4,3360,1
20260510_145409_order4,3390,0
20260510_145409_order4,3420,0
20260510_145409_order4,3450,3
20260510_145409_order4,3480,3
20260510_154339_order1,0,1
20260510_154339_order1,30,1
20260510_154339_order1,210,0
20260510_154339_order1,240,0
20260510_154339_order1,270,0
20260510_154339_order1,420,3
20260510_154339_order1,450,3
20260510_154339_order1,510,3
20260510_154339_order1,540,5
20260510_154339_order1,570,3
20260510_154339_order1,600,0
20260510_154339_order1,630,3
20260510_154339_order1,660,3
20260510_154339_order1,750,3
20260510_154339_order1,780,1
20260510_154339_order1,810,0
20260510_154339_order1,840,0
20260510_154339_order1,870,3
20260510_154339_order1,900,1
20260510_154339_order1,930,1
20260510_154339_order1,960,0
20260510_154339_order1,990,0
20260510_154339_order1,1020,3
20260510_154339_order1,1050,1
20260510_154339_order1,1080,1
20260510_154339_order1,1110,0
20260510_154339_order1,1140,2
20260510_154339_order1,1170,2
20260510_154339_order1,1200,2
20260510_154339_order1,1260,1
20260510_154339_order1,1290,1
20260510_154339_order1,1320,1
20260510_154339_order1,1350,1
20260510_154339_order1,1380,1
20260510_154339_order1,1410,1
20260510_154339_order1,1440,1
20260510_154339_order1,1470,2
20260510_154339_order1,1500,2
20260510_154339_order1,1530,2
20260510_154339_order1,1560,2
20260510_154339_order1,1590,5
20260510_154339_order1,1620,3
20260510_154339_order1,1650,2
20260510_154339_order1,1680,2
20260510_154339_order1,1710,1
20260510_154339_order1,1740,1
20260510_154339_order1,1770,1
20260510_154339_order1,1800,1
20260510_154339_order1,1830,2
20260510_154339_order1,1860,1
20260510_154339_order1,1890,0
20260510_154339_order1,1920,0
20260510_154339_order1,1950,2
20260510_154339_order1,1980,2
20260510_154339_order1,2010,2
20260510_154339_order1,2040,5
20260510_154339_order1,2070,5
20260510_154339_order1,2100,3
20260510_154339_order1,2130,3
20260510_154339_order1,2160,3
20260510_154339_order1,2190,1
20260510_154339_order1,2220,1
20260510_154339_order1,2250,1
20260510_154339_order1,2280,0
20260510_154339_order1,2310,0
20260510_154339_order1,2340,3
20260510_154339_order1,2370,3
20260510_154339_order1,2400,0
20260510_154339_order1,2460,0
20260510_154339_order1,2490,0
20260510_154339_order1,2580,3
20260510_154923_order2,0,0
20260510_154923_order2,30,3
20260510_154923_order2,60,3
20260510_154923_order2,90,0
20260510_154923_order2,120,1
20260510_154923_order2,150,1
20260510_154923_order2,180,3
20260510_154923_order2,210,1
20260510_154923_order2,240,1
20260510_154923_order2,270,1
20260510_154923_order2,300,1
20260510_154923_order2,330,1
20260510_154923_order2,390,1
20260510_154923_order2,420,1
20260510_154923_order2,450,2
20260510_154923_order2,480,4
20260510_154923_order2,510,0
20260510_154923_order2,540,2
20260510_154923_order2,570,2
20260510_154923_order2,600,2
20260510_154923_order2,630,2
20260510_154923_order2,660,4
20260510_154923_order2,690,5
20260510_154923_order2,720,2
20260510_154923_order2,780,3
20260510_154923_order2,810,1
20260510_154923_order2,840,1
20260510_154923_order2,870,0
20260510_154923_order2,900,0
20260510_154923_order2,930,5
20260510_154923_order2,960,5
20260510_154923_order2,990,3
20260510_154923_order2,1020,3
20260510_154923_order2,1050,3
20260510_154923_order2,1080,0
20260510_154923_order2,1110,0
20260510_154923_order2,1140,2
20260510_154923_order2,1170,0
20260510_154923_order2,1200,5
20260510_154923_order2,1230,5
20260510_154923_order2,1260,5
20260510_154923_order2,1290,5
20260510_154923_order2,1320,5
20260510_154923_order2,1350,5
20260510_154923_order2,1380,5
20260510_154923_order2,1440,5
20260510_154923_order2,1470,2
20260510_154923_order2,1500,2
20260510_154923_order2,1530,3
20260510_154923_order2,1560,0
20260510_154923_order2,1590,0
20260510_154923_order2,1620,2
20260510_154923_order2,1650,2
20260510_154923_order2,1680,2
20260510_154923_order2,1710,2
20260510_154923_order2,1740,2
20260510_154923_order2,1770,2
20260510_154923_order2,1800,2
20260510_154923_order2,1830,5
20260510_154923_order2,1860,2
20260510_154923_order2,1890,2
20260510_154923_order2,1920,2
20260510_154923_order2,1950,0
20260510_154923_order2,1980,5
20260510_154923_order2,2010,5
20260510_154923_order2,2040,3
20260510_154923_order2,2070,3
20260510_154923_order2,2100,1
20260510_154923_order2,2130,1
20260510_155222_order3,0,0
20260510_155222_order3,30,0
20260510_155222_order3,60,2
20260510_155222_order3,90,1
20260510_155222_order3,120,2
20260510_155222_order3,150,2
20260510_155222_order3,180,2
20260510_155222_order3,210,2
20260510_155222_order3,240,0
20260510_155222_order3,270,3
20260510_155222_order3,300,2
20260510_155222_order3,330,1
20260510_155222_order3,360,1
20260510_155222_order3,450,3
20260510_155222_order3,480,0
20260510_155222_order3,510,0
20260510_155222_order3,540,0
20260510_155222_order3,570,0
20260510_155222_order3,600,3
20260510_155222_order3,630,3
20260510_155222_order3,660,1
20260510_155222_order3,690,1
20260510_155222_order3,720,1
20260510_155222_order3,750,0
20260510_155222_order3,780,1
20260510_155222_order3,810,3
20260510_155222_order3,840,0
20260510_155222_order3,900,2
20260510_155222_order3,930,2
20260510_155222_order3,960,3
20260510_155222_order3,990,5
20260510_155222_order3,1020,5
20260510_155222_order3,1050,5
20260510_155222_order3,1080,5
20260510_155222_order3,1110,2
20260510_155222_order3,1140,2
20260510_155222_order3,1170,5
20260510_155222_order3,1200,5
20260510_155222_order3,1230,3
20260510_155222_order3,1260,1
20260510_155222_order3,1290,0
20260510_155222_order3,1320,1
20260510_155222_order3,1350,2
20260510_155222_order3,1380,1
20260510_155222_order3,1410,1
20260510_155222_order3,1440,4
20260510_155222_order3,1470,5
20260510_155222_order3,1500,1
20260510_155222_order3,1530,1
20260510_155222_order3,1560,1
20260510_155222_order3,1590,0
20260510_155222_order3,1620,5
20260510_155222_order3,1650,5
20260510_155222_order3,1680,5
20260510_155222_order3,1710,3
20260510_155222_order3,1740,3
20260510_155222_order3,1770,0
20260510_155222_order3,1800,2
20260510_155222_order3,1830,2
20260510_155222_order3,1860,3
20260510_155222_order3,1890,1
20260510_155222_order3,1920,0
20260510_155222_order3,1950,0
20260510_155222_order3,1980,3
20260510_155222_order3,2010,0
20260510_155222_order3,2040,2
20260510_155222_order3,2070,2
20260510_155222_order3,2100,4
20260510_155222_order3,2130,1
20260510_155222_order3,2160,5
20260510_155222_order3,2190,3
20260510_155222_order3,2220,0
20260510_155222_order3,2250,0
20260510_155222_order3,2280,3
20260510_155222_order3,2310,3
20260510_155222_order3,2340,0
20260510_155222_order3,2370,0
20260510_155222_order3,2400,4
20260510_155222_order3,2430,4
20260510_155222_order3,2460,3
20260510_155222_order3,2490,3
20260510_155222_order3,2520,1
20260510_155222_order3,2550,1
20260510_155222_order3,2580,4
20260510_155501_order4,0,0
20260510_155501_order4,30,1
20260510_155501_order4,60,3
20260510_155501_order4,90,0
20260510_155501_order4,120,1
20260510_155501_order4,150,1
20260510_155501_order4,180,1
20260510_155501_order4,210,1
20260510_155501_order4,240,0
20260510_155501_order4,270,0
20260510_155501_order4,300,3
20260510_155501_order4,330,2
20260510_155501_order4,360,2
20260510_155501_order4,390,2
20260510_155501_order4,420,2
20260510_155501_order4,450,3
20260510_155501_order4,480,3
20260510_155501_order4,510,0
20260510_155501_order4,540,1
20260510_155501_order4,570,0
20260510_155501_order4,600,1
20260510_155501_order4,630,1
20260510_155501_order4,660,1
20260510_155501_order4,690,3
20260510_155501_order4,720,0
20260510_155501_order4,750,0
20260510_155501_order4,780,0
20260510_155501_order4,810,5
20260510_155501_order4,840,3
20260510_155501_order4,870,4
20260510_155501_order4,960,0
20260510_155501_order4,990,5
20260510_155501_order4,1020,5
20260510_155501_order4,1050,5
20260510_155501_order4,1080,5
20260510_155501_order4,1110,5
20260510_155501_order4,1140,5
20260510_155501_order4,1170,3
20260510_155501_order4,1200,5
20260510_155501_order4,1230,3
